source_md,heading_path,heading_level,body_length,body_hash,adjudication_status,sub_reason,adjudicator,priority,rationale,batch_target
Q2-内容类型种子/通用类compass.md,Breakthrough copy approaches,3,1723,1d7a4a738b38,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类compass.md,Why employees skip training content,3,658,cf1e84c1c4a3,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类compass.md,Platforms and companies innovating training,3,1897,aacc3c0677ca,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类compass.md,Breakthrough approaches for training,3,2362,d15906ea66d7,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类compass.md,Manufactured sentimentality has saturated the market,3,1121,66c0aae04d42,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类compass.md,Creators achieving genuine emotional resonance,3,1398,dce5a5156522,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类compass.md,Breakthrough approaches for emotional content,3,2702,dea9be4326fe,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类compass.md,International brands proving low-budget works,3,1520,32c5e7e1f53a,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类compass.md,Phone-executable cinematic techniques,3,1444,f4535003d7c6,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类deep-research-report.md,store_daily 门店日常,2,3849,218ce9c6f32e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类deep-research-report.md,training_material 培训物料,2,3580,c1952cf71d9d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/通用类deep-research-report.md,emotion_expression 情绪表达,2,3516,c27fee1cf81c,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,零、本文件解决什么问题,2,527,3dbdf03b8a13,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,一、本稿的正式对象与真源分层,2,153,030bde6124a8,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,3.1 本稿不重复裁 Q3 平台清单,3,230,dc458f39515e,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,3.2 本稿引用 Q3 真源的方式,3,105,75e79f6516f6,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,四、首批通用 Persona × ContentType 真源矩阵,2,312,9b8dad66b194,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,4.1 `store_operator`（门店经营者）× 18 个 ContentType,3,1304,96aba087e604,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,4.2 `styling_advisor`（穿搭顾问）× 18 个 ContentType,3,1282,70eb1f6b85a7,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,4.3 `product_professional`（商品专业者）× 18 个 ContentType,3,1262,cd136ce7377f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,五、平台维度承接规则（派生视图的组合输入）,2,163,d8e5f65a51c6,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,A. 公域分发位（`PlatformTone`）,4,410,5e023c907660,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,B. 私域出口位（`PrivateOutletChannel`）,4,230,98f5e7bb2d90,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,5.2 承接原则,3,212,62c0473a694c,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,5.3 冷启动阶段的最小承接原则,3,220,2d7c8dc77931,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,六、Persona × ContentType × Platform/Channel 派生视图规则,2,78,c48ac261b9bc,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,七、冷启动首批派生视图示例（示范，不替代真源）,2,1126,e7e052a5258e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,八、能力发现与后续实现如何消费这张矩阵,2,576,fd7709943d13,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,九、本稿结论（冻结建议）,2,60,4d744f7fb96d,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,9.3 平台维度,3,248,99fd49f71bd1,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,9.4 冷启动矩阵使用原则,3,283,0ca2b1afe5eb,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,范围约束（本稿明确不做）,3,222,c080c1003156,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,本轮 Q4 产物进度,3,334,9c07276807b4,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,零、本文件解决什么问题,2,553,ef806031fec0,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,本稿的 3 条编写纪律,3,360,f648575eb8e8,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,1. 这张卡是什么,2,211,86fd940134e9,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.2 `life_archetype`（生活原型）,3,167,698f66e9ef7c,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.3 `emotional_spectrum`（情绪光谱）,3,305,ab864bdcb47b,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.4 `authenticity_anchors`（真实性锚点）,3,139,8aae46b10fa7,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.5 `topic_scope`（话题边界）,3,225,3ecfcc01e8cb,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.6 `typical_scenarios`（典型场景）,3,67,6f4824d88e2e,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,3. 这张卡最适合支撑什么内容,2,485,4369cf06e149,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,1. 这张卡是什么,2,275,86fd940134e9,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.2 `life_archetype`（生活原型）,3,126,698f66e9ef7c,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.3 `emotional_spectrum`（情绪光谱）,3,312,ab864bdcb47b,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.4 `authenticity_anchors`（真实性锚点）,3,135,8aae46b10fa7,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.5 `topic_scope`（话题边界）,3,231,3ecfcc01e8cb,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.6 `typical_scenarios`（典型场景）,3,68,6f4824d88e2e,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,3. 这张卡最适合支撑什么内容,2,464,4369cf06e149,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,1. 这张卡是什么,2,388,86fd940134e9,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.2 `life_archetype`（生活原型）,3,117,698f66e9ef7c,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.3 `emotional_spectrum`（情绪光谱）,3,309,ab864bdcb47b,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.4 `authenticity_anchors`(真实性锚点),3,124,e6b5145108d7,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.5 `topic_scope`（话题边界）,3,224,3ecfcc01e8cb,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2.6 `typical_scenarios`（典型场景）,3,72,6f4824d88e2e,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,3. 这张卡最适合支撑什么内容,2,427,4369cf06e149,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,1. 与《Persona × ContentType × Platform 兼容矩阵》的关系,3,502,69faa9cb212e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,2. 与《首批岗位知识素材清单》的关系,3,183,255df7088b86,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-三套通用Persona首批卡片.md,3. 与《参数级填充清单：Q4 部分》的关系,3,276,dd2492973cce,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,2.1 品牌唯一层对象,3,588,a491d32081ea,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,2.2 通用 Persona 对象,3,415,af2ee4462fcd,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,2.3 RoleProfile 对象,3,601,c8070c039fe7,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,4.1 `RoleProfile → Persona`（岗位画像挂接人设）,3,550,13627aebb99b,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,4.2 `Persona × ContentType`（人设 × 内容类型）— Q4 唯一新建关系真源,3,617,8f2c123a688e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,4.3 平台维度关系（不在 Q4 新建）,3,366,fb68426954a4,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,五、派生层参数清单（不写入图谱）,2,163,ec8f67df34a3,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,5.1 派生视图轴,3,565,15848b837ed2,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,六、素材与字段的回填关系清单,2,94,988dffaeee37,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,6.1 岗位素材 → Persona 字段,3,535,568dc13a5f7d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,6.2 岗位素材 → 兼容矩阵真源边,3,258,4eeeb862d7b6,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,6.3 岗位素材 → 后续 Q,3,215,dc84de01e97d,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,7.1 内容运营侧,3,272,5bfaf51fc8ae,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,7.2 知识工程侧,3,185,486ee12c6a74,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,7.3 技术实现侧,3,399,f1a37c31886b,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,7.4 品牌 / 业务专家侧,3,178,19958c605d9f,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,8.1 已冻结（Frozen）,3,986,233a3aae99a0,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,8.2 候选待填（Candidate）,3,350,fc64bfcc2e50,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,8.3 待补证 / 待后续 Q 承接（Pending）,3,497,31ff69ed983d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,九、本稿结论,2,1063,fd6f5b32a861,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-参数级填充清单.md,本轮 Q4 产物进度（最终）,3,807,5ab662706744,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,零、这份清单解决什么问题,2,306,5c352cf80366,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,3.1 `store_operator`（门店经营者）,3,476,cc2fc8d68546,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,3.2 `styling_advisor`（穿搭顾问）,3,417,d5e3a8cefaab,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,3.3 `product_professional`（商品专业者）,3,521,2c2e18fc2a3f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.1 `store_manager`（门店店长）,3,172,95d6196a3646,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.2 `warehouse_supervisor`（仓库主管）,3,181,78f21dd9c58c,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.3 `sales_associate`（门店店员 / 导购）,3,188,3daa7cbd730e,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.4 `designer`（设计师）,3,173,136c92cc9899,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.5 `sample_worker`（样衣工）,3,177,01d6dea5f2a5,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.6 `design_director`（设计总监）,3,183,faec2eb71fc2,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,五、首批挂接总表,2,987,48e211c93376,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,7.1 人设卡片 × N（下一轮补）,3,380,eb5eaa27c244,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,7.2 《Persona × ContentType × Platform 兼容矩阵》,3,257,062887e398ce,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,7.3 《首批岗位知识素材清单》（下一轮补）,3,100,f596e0529e7d,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,7.4 《参数级填充清单：Q4 部分》（下一轮补）,3,74,61516f299eeb,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,八、本稿结论,2,53,b4caded45830,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,品牌唯一层（1 个）,3,61,72fb5f92b1db,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,三套通用 Persona（3 个）,3,85,616491ee1383,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,首批 7 个 RoleProfile,3,338,1a3f9d1c0b6d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,总结,3,211,331ef7aa6cca,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批岗位知识素材清单,1,729,06345dcc9044,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,零、本文件解决什么问题,2,480,b07d46609325,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,1.2 本稿不覆盖什么,3,252,71d111739973,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,1.3 本稿与后续文档的关系,3,108,3b01f6bec5fd,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,"2.3 先收""高频、可复用、可对照""的素材",3,99,194caa04c1bf,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,50,9b4a446cbb69,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,426,88b0d52a5c25,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批最少要拿到的 3 个硬证据,4,53,14fc8dd3e5fe,duplicate_or_redundant,identical_body_hash_to_covered_sibling,auto,,同文件内已有 covered 兄弟节点 body hash 一致，视为重复,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,52,9b4a446cbb69,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,377,88b0d52a5c25,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批最少要拿到的 3 个硬证据,4,62,14fc8dd3e5fe,duplicate_or_redundant,identical_body_hash_to_covered_sibling,auto,,同文件内已有 covered 兄弟节点 body hash 一致，视为重复,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,185,9b4a446cbb69,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,444,88b0d52a5c25,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,推荐证据来源,4,60,c392e8804684,duplicate_or_redundant,identical_body_hash_to_covered_sibling,auto,,同文件内已有 covered 兄弟节点 body hash 一致，视为重复,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批最少要拿到的 3 个硬证据,4,63,14fc8dd3e5fe,duplicate_or_redundant,identical_body_hash_to_covered_sibling,auto,,同文件内已有 covered 兄弟节点 body hash 一致，视为重复,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,58,9b4a446cbb69,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,354,88b0d52a5c25,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,推荐证据来源,4,50,c392e8804684,duplicate_or_redundant,identical_body_hash_to_covered_sibling,auto,,同文件内已有 covered 兄弟节点 body hash 一致，视为重复,
