source_md,heading_path,heading_level,body_length,body_hash,adjudication_status,sub_reason,adjudicator,priority,w10_rationale,batch_target,suggested_layer,suggested_status,confidence,suggestion_rationale,needs_human_review,reviewer_decision,final_layer,final_status,merge_target,production_tier,default_call_pool,review_notes
Q7Q12-搭配陈列业务包/培训与纠错包.md,10.2 必须教 judgment_skill（判断力） 的内容,3,172,1a8640618e2b,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/培训与纠错包.md,十四、首批训练单元清单,2,172,0cb089e2ced1,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,一、正式定位,2,165,a53d3ea79af1,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,二、正式范围,2,374,9e19303eadc4,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,三、正式采集与入库原则,2,507,240674209da8,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,四、正式内容结构,2,226,13cdc8fbbdc8,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,六、对你提出的 5 个必答问题，正式回答,2,723,e92a1f933705,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['店员']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,七、正式用途边界,2,308,87ec6545fb9a,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,override,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q7Q12-搭配陈列业务包/库存与替代包.md,1.1 正式对象,3,141,58601fbc3635,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,2.2 救场不等于糊弄,3,100,45c49523427f,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,2.3 不能让库存事实晚于推荐动作,3,106,f6e8ee1c2c4b,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=action_template；执行层素材注册到runtime_assets
Q7Q12-搭配陈列业务包/库存与替代包.md,6.2 直接伤信任的场景,3,139,5b20cc3563e5,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,7.1 shallow_inventory_sensing（库存浅感知）,3,108,2f0ef0918cf9,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,8.1 规则,3,150,7088565defe8,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,8.2 执行口径,3,214,270459870414,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,9.1 陈列等级,3,238,afd5e82a6962,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,9.2 关键纪律,3,121,ae2ad33d29ba,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,10.1 首批必须挂接的培训场景,3,306,7ac0e041d102,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,10.2 培训内容结构,3,133,8ac3d35240d6,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q7Q12-搭配陈列业务包/库存与替代包.md,十二、首批字段建议,2,303,76679503c1d4,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,十四、首批派生清单,2,355,23eb7b09cef4,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/库存与替代包.md,十五、最终收口,2,423,dbce5a60249d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/搭配规则包.md,6.7 给 display_guide（陈列指南） 和 training_generate（培训生成） 的直接承接,3,335,7ec13e70a094,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/陈列方法包.md,三、补充裁决,2,710,7cd2d250707c,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,二、本包正式回答什么,2,286,e4514392f78f,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,"玩法卡 #C1-3 —— ""正片预热型幕后""",4,323,0c7c2ce31aed,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,本文件是什么（核心定义）,2,240,95c96a7fcfd5,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C3-6 —— ""装置艺术式碎片（日常物件规则排列）""",4,548,296dad2bfa78,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C2-3 —— ""Photo Dump 美学（看似随意，实则隐形排序）""",4,540,81e5ed160978,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C2-1 —— ""脆弱但克制的自我披露 / 具体某一刻崩了一下""",4,1226,f851a16de040,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C3-5 —— ""同一张脸的三种结局 / 服装行业 Kuleshov 效应""",4,1610,6bb6880bb79a,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/event_documentary-交付物-v0.1.md,"玩法卡 #C1-4 —— ""直播流全记录""",4,399,bfe97c63ad01,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/event_documentary-交付物-v0.1.md,"玩法卡 #C3-3 —— ""后台只拍手忙脚乱，台前只拍半个结果""",4,763,c6e6c8453552,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/founder_ip-交付物-v0.1.md,"玩法卡 #C1-2 —— ""创业者一天流水账""",4,447,da8af5d01876,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/founder_ip-交付物-v0.1.md,"玩法卡 #C3-6 —— ""一镜到底工坊漫游""",4,878,559ac2146805,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C1-1 —— ""套热门音频做表情反应""",4,337,69941f590bf2,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C2-4 —— ""讽刺式模仿日常 Vlog 套路""",4,646,8f43843192f0,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C2-3 —— ""合拍/拼接回应式知识（Stitch 用户误区）""",4,608,7fe2e6c99128,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,本文件是什么（核心定义，防止脱离索引被误读）,2,266,8e5a5a25f138,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/lifestyle_expression-交付物-v0.1.md,本文件是什么（核心定义，防止脱离索引被误读）,2,385,d6400bfec904,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/lifestyle_expression-交付物-v0.1.md,"玩法卡 #C1-1 —— ""口号先行的理想生活宣言""",4,453,e75a8440e839,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/outfit_of_the_day-交付物-v0.1.md,"玩法卡 #C2-1 —— ""不是展示衣服，是展示选择过程""",4,580,3d12f66e4a72,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/outfit_of_the_day-交付物-v0.1.md,"玩法卡 #C3-8 —— ""穿给过去的自己""",4,619,5587c08b299e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/personal_vlog-交付物-v0.1.md,本文件是什么（核心定义，防止脱离索引被误读）,2,385,d6400bfec904,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/personal_vlog-交付物-v0.1.md,"玩法卡 #C3-2 —— ""别人眼里的我，和我自己眼里的我""",4,789,7d316287dac1,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/process_trace-交付物-v0.1.md,"玩法卡 #C3-1 —— ""只拍手，不拍脸""",4,766,736090ded6b9,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/process_trace-交付物-v0.1.md,"玩法卡 #C3-5 —— ""夜班 12 分钟 / 把透明拍成安静""",4,805,f952dbd431fd,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/product_copy_general-交付物-v0.1.md,"玩法卡 #C3-5 —— ""白空间海报 + 视觉隐喻的一句话 / 留白美学""",4,1051,68436e9891a2,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/product_copy_general-交付物-v0.1.md,"玩法卡 #C3-2 —— ""双栏文案 / 别人看到的你 / 你身体里发生的事""",4,950,54a0f12972de,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/product_journey-交付物-v0.1.md,"玩法卡 #C2-3 —— ""用户困惑驱动 / 从一条评论开始做产品""",4,676,2ff42df28e97,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/product_journey-交付物-v0.1.md,"玩法卡 #C3-4 —— ""反向发布 / 我先把缺点说完""",4,750,775e49037786,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/product_review-交付物-v0.1.md,"玩法卡 #C3-4 —— ""无声叙事试穿 / 衣橱考古""",4,1219,9e4512cb4853,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/product_review-交付物-v0.1.md,"玩法卡 #C1-2 —— ""换装快剪 + '姐妹们冲' / 7 秒换装""",4,537,816d6d6d32ba,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,本文件是什么（核心定义）,2,240,95c96a7fcfd5,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,"玩法卡 #C3-2 —— ""岗位失误博物馆 / 失败视角记录""",4,870,5759639be51b,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C2-2 —— ""门店人格化 / 今天这家店是什么情绪""",4,827,41b365cdbc31,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C3-3 —— ""门店视角的关系短片 / 今天谁来过但我不拍他们的脸""",4,838,15971c6e57ac,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C2-3 —— ""合拍 / Duet（把才艺变成关系）""",4,556,2cd7834bcc4f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C2-2 —— ""把才艺放进生活任务里""",4,574,7dfee7937bb9,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C1-2 —— ""标准答案式话术灌输 / 统一口径手册""",4,617,da638e8f5fdb,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C1-3 —— ""长视频一次讲完 / 20 分钟 / 单向输入""",4,592,911a028bdd11,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,"玩法卡 #C2-3 —— ""幕后人群像 / 谁在让这家店运转""",4,804,dd2f190d1cc3,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2高置信玩法卡；补齐生产分级字段
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,"玩法卡 #C2-4 —— ""品牌人格化 / 自嘲 / 幽默 BTS（Gymshark / Loewe / SKIMS 路径）""",4,894,8e74a53d0853,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2高置信玩法卡；补齐生产分级字段
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,"玩法卡 #C3-1 —— ""正片永远不出现 / 反向幕后""",4,853,c66aeb4970d1,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2高置信玩法卡；补齐生产分级字段
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,"玩法卡 #C3-3 —— ""边角料主视角""",4,711,43ec7d8e249d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2高置信玩法卡；补齐生产分级字段
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,"玩法卡 #C3-5 —— ""补货日治愈系 ASMR""",4,939,d2e1f57c166a,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,high,"L2 强信号：玩法卡/编号/词=['玩法', '玩法卡']",false,accept,L2,extract_l2,,instant,true,确认L2高置信玩法卡；补齐生产分级字段
