source_md,heading_level,heading_kind,heading_path,line_no,body_length,body_first_100
Q2-内容类型种子/通用类.md,3,md_heading,进阶玩法（少数高手在用）,29,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：体感测评，不先下结论,31,474,不是一上来夸，而是把“穿上后的身体反馈”放在前面：比如走路时裤腿会不会扫脚背、坐下时腰头会不会顶胃、抬手时肩线会不会拽。它把“评价”从审美判断，拉回到身体经验。 **为什么更高级：** 高级在于它不
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：关系型测评，让第二个人来拆穿你,39,350,创作者自己试穿，同时让妈妈、同事、伴侣、店员在旁边给出“不中听但有用”的反应，比如“这个肩太精神了，有点像去开会”“这个颜色本人比镜头里更显脸白”。 **为什么更高级：** 单人测评容易像自说自话；
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：无口播触感测评,47,322,不讲话，不总结，不“安利”。只拍手捏布料、拉弹性、走路摩擦声、坐下起身、衣角落下的速度。 **为什么更高级：** 它把“测评”从语言搬到了感官。对于服装这种强触感商品，这反而更接近真实试衣间。研究也
Q2-内容类型种子/通用类.md,3,md_heading,突破性玩法（还没人这么干，但可能成立）,57,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：**“一天只穿这一件，不急着夸”**,59,456,原创设想。 早上出门前把手机架在镜子前，第一镜只是“今天我不换了，就穿它一天”。没有任何卖点介绍。接下来不是连拍，而是三个生活切片：地铁里站着时扯了一下裤腰；中午坐下吃饭时摸了一下肚子位置；下午进试
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：**“只拍犹豫，不拍优点”**,69,413,原创设想。 整条视频只讲犹豫点：这件白衬衫我本来怕透，这条裤子我本来怕显胯，这件针织我本来怕扎。画面不是口播怼脸，而是每个“怕”的瞬间都给一个小测试：窗边逆光看透不透；侧身站着看胯；手臂贴脸颊看扎不
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：**“别人看我 vs 我穿着它的身体感受”**,79,373,原创设想。 画面分成两种字幕层，但不是分屏。第一层是“别人看见的”：利落、温柔、安静、挺拔。第二层是“我身体里发生的”：肩膀是松的、腰不需要一直吸气、布料贴皮肤但不黏。镜头上既有全身外观，也有很近的
Q2-内容类型种子/通用类.md,3,md_heading,服装行业垂直加成,91,262,这一类在服装行业最大的机会，不是“再多做几条试穿”，而是把服装从“视觉商品”重新拉回“身体体验商品”。你这个平台如果只会生成“显瘦、遮肉、百搭”，永远会像批量 AI；但如果它能生成“逆光测试 / 抬
Q2-内容类型种子/通用类.md,3,md_heading,一定不行的玩法,98,143,* 用一串审美形容词代替真实测试，比如“高级、绝美、显气质、谁懂” * 只报身高体重，不报“坐、走、抬手、出汗、逆光”这些真实变量 * 明明是测评，却全片只拍滤镜氛围，不拍细节缺点 * 一上来闭眼入
Q2-内容类型种子/通用类.md,3,md_heading,制作难度判断,108,137,* **难度档位：** 低到中 * **适合品牌：** 小品牌、单店店主、加盟商、主理人账号都很适合；大品牌可把它做成矩阵 * **AI 工具能辅助到什么程度：** 能很好辅助顾虑清单、测试脚本、镜
Q2-内容类型种子/通用类.md,2,md_heading,2. `store_daily`（门店日常 / 线下门店日常运营记录）,116,55,**北极星：** 观众看完后，心里应该出现一句话：**这家店是活的，而且有人在认真过每一天。**  ---
Q2-内容类型种子/通用类.md,3,md_heading,主流玩法（已被用烂）,122,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：开门关门流水账,124,129,开门、拖地、开灯、整理衣架、收银、下班锁门，一条 BGM 从头铺到尾。 **为什么烂：** 事情都拍到了，但没有“人”、没有“张力”、没有“门店的性格”。观众只看到流程，没感到气氛。 **表达元素：
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：老板日常碎碎念,130,109,老板一边工作一边对镜头讲话，说今天到货了、好忙、订单好多。 **为什么烂：** 容易变成“我很努力”的自我陈述；观众很难从中感受到店的秩序、品味和细节。 **表达元素：** 自拍、口播、边走边拍、即
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：打卡式“门店很美”,136,98,只拍陈列、橱窗、试衣间、灯光，很好看，但像酒店探店，不像门店日常。 **为什么烂：** 有审美，没有生命体征；门店被拍成静物。 **表达元素：** 空镜、慢推、滤镜、轻音乐、无人物。  ---
Q2-内容类型种子/通用类.md,3,md_heading,进阶玩法（少数高手在用）,144,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：营业的一天，只拍“看不见的劳动”,146,357,不拍卖货，而拍所有支持卖货的动作：拆箱、熨烫、对尺码、挂回错位衣架、接待前 30 秒整理镜面、闭店后核对明天要上的款。 **为什么更高级：** 它把“门店专业感”从结果挪到过程。观众开始理解：一家店
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：门店人格化，不讲 KPI，只讲“今天这家店是什么情绪”,154,277,比如下雨天的店是安静的，周五傍晚的店是有点兴奋的，补货日的店是混乱但有生命力的。 **为什么更高级：** 因为它不再把门店当作销售机器，而是当作一个有呼吸的空间。这样拍，观众更容易记住“这家店的气质
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：问题驱动的一天,162,209,今天门店不从“早安”开始，而从一个小问题开始：有个尺码断了、橱窗不顺眼、顾客说试衣间灯太黄、某件爆款总被挂歪。整条内容记录这个问题是怎么被发现、被吐槽、被修复的。 **为什么更高级：** 因为门店真
Q2-内容类型种子/通用类.md,3,md_heading,突破性玩法（还没人这么干，但可能成立）,171,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：**“今天没人出镜，只有这家店自己说话”**,173,413,原创设想。 全片不出现正脸，也不口播。开头是卷帘门的声音，接着是灯亮起来、收银台抽屉拉开、衣架碰撞、试衣间门帘轻轻摩擦。镜头只拍：刚熨好的衬衫蒸汽还没散，门口脚垫被摆正，一杯外卖咖啡放在后台桌角，店
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：**“门店的一天，不按时间拍，按情绪拍”**,183,382,原创设想。 不是早中晚，而是分成四个情绪段落：准备、忙乱、空档、收束。准备段落是安静的，只有整理和对齐；忙乱段落突然快起来，镜头更碎，顾客脚步、收银声、说“有小一码吗”的环境音进来；空档段落又突然静
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：**“门店视角的关系短片：今天谁来过，但我不拍他们的脸”**,193,335,原创设想。 今天来店里的人都不露脸，只留下“关系碎片”：一对母女的两只手在同一件外套上停了一下；一位男生替人拍试衣镜；一个小朋友钻进衣架后面；店员蹲下帮顾客整理裤脚；有人在收银台犹豫了 20 秒最后
Q2-内容类型种子/通用类.md,3,md_heading,服装行业垂直加成,205,250,门店日常在服装行业有个特别大的优势：**服装门店本身就是一个可被拍摄的节奏空间**。衣架、镜子、帘子、尺码、蒸汽、叠衣、模特更换，这些都天然有视觉与声音层次。 更关键的是，零售运营的本质是“把总部策
Q2-内容类型种子/通用类.md,3,md_heading,一定不行的玩法,213,131,* 只有漂亮空镜，没有真实动作，像摆拍 showroom * 全片都在强调“我们很忙”，却看不出具体忙什么 * 为了热闹强行演顾客互动，假笑假聊一眼出戏 * 只拍老板自拍碎碎念，不拍门店作为空间的秩
Q2-内容类型种子/通用类.md,3,md_heading,制作难度判断,223,134,* **难度档位：** 低到中 * **适合品牌：** 加盟商、单店店主、小品牌特别适合；大品牌适合做区域门店矩阵 * **AI 工具能辅助到什么程度：** 能辅助镜头清单、节奏编排、字幕减法、故事
Q2-内容类型种子/通用类.md,2,md_heading,3. `product_copy_general`（通用产品文案 / 详情页 / 海报文案）,231,57,**北极星：** 用户在没摸到实物前，已经**被文字和画面一起带进了一个具体身体感受和使用时刻**。  ---
Q2-内容类型种子/通用类.md,3,md_heading,主流玩法（已被用烂）,237,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：卖点清单体,239,102,“高支高密 / 舒适透气 / 版型显瘦 / 通勤百搭 / 多场景适配”。 **为什么烂：** 全是对的，也全是空的；任何一个竞品都能写。 **表达元素：** 短词、项目符号、功能堆叠、无场景、无语气
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：口号先行体,245,98,“穿出自信”“让你做自己”“轻松拿捏高级感”。 **为什么烂：** 口号不是不行，而是当它没有被具体画面和情境托住时，就像贴纸。 **表达元素：** slogan、大字报、审美形容词、无证据。
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：详情页小说体,251,102,把一件普通衬衫写成宇宙级人生感悟，结果用户看到第三行就想跳出。 **为什么烂：** 文字与购买场景不匹配；用户不是来读散文，是来做决策。 **表达元素：** 过长段落、抽象抒情、缺少检索点。  --
Q2-内容类型种子/通用类.md,3,md_heading,进阶玩法（少数高手在用）,259,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：具体场景替代泛泛夸赞,261,311,不是写“舒服”，而是写“坐一下午不会一直偷偷扯腰头”；不是写“适合秋冬”，而是写“早晚温差大的那两小时，它最有用”。 **为什么更高级：** Shopify 在产品描述建议里明确强调，要写清楚顾客会
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：反销售文案,269,244,不是“快买”，而是“你可能不需要第二件黑外套，除非你正缺一件不必想搭配的”。这种写法把品牌从推销者变成判断同盟。 **为什么更高级：** 它尊重用户，不急着讨好。最经典的例子当然是 Patagoni
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：触感型文案 + 触觉暗示画面,276,211,比如不是说“软”，而是写“像被穿松了三年的旧 T 恤那种软”；同时视觉上配“手指陷进针织、衣角自然垂落、袖口擦过桌面”的图。研究显示，在线产品展示里，带触觉暗示的视觉语言可以补偿“摸不到”的缺失，并
Q2-内容类型种子/通用类.md,3,md_heading,突破性玩法（还没人这么干，但可能成立）,285,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：**“不是产品文案，是一个时刻文案”**,287,329,原创设想。 整张海报或详情页首屏，不写“亚麻衬衫”，而写：“下午 5:40，下楼拿外卖时你懒得换衣服，也不想看起来像刚睡醒。” 图片配的是门边穿鞋的半身、袖口和锁骨，不是标准白底图。下翻之后才告诉你
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：**“双栏文案：别人看到的你 / 你身体里发生的事”**,297,301,原创设想。 海报左边只有一句：“别人看到：干净、利落、没费力。”右边一句：“你身体里：肩不绷，腰不用一直收，坐久了也不急着站起来。” 视觉上左边是远景，右边是近景触感。 **它打破了什么套路：**
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：**“把详情页第一页写成反对意见清单”**,307,293,原创设想。 首屏不是品牌自夸，而是三句用户最常见的顾虑： “怕白色太透。” “怕直筒裤坐下卡胯。” “怕针织上身两小时就热。” 每句下面不是大段解释，而是一个很小的实拍证据图或 6 秒短动图。 **
Q2-内容类型种子/通用类.md,3,md_heading,服装行业垂直加成,323,267,服装行业的产品文案长期有两个极端：一种是参数化到像仓库标签，一种是抒情化到像鸡汤。真正的机会，在中间：**用非常具体的生活时刻、身体反馈、触感暗示，把文字变成替代试穿的界面。** 时尚行业本身也早就
Q2-内容类型种子/通用类.md,3,md_heading,一定不行的玩法,330,111,* 把“高级感、氛围感、松弛感、轻奢感”当成卖点本身 * 全是参数，没有身体和场景 * 全是抒情，没有证据 * 详情页每件衣服都用同一套句式，只换颜色和面料词 * 海报文案太满，图和字都想说话，结果
Q2-内容类型种子/通用类.md,3,md_heading,制作难度判断,340,141,* **难度档位：** 低 * **适合品牌：** 所有品牌都适合，尤其小品牌、白牌、加盟商品牌页最需要 * **AI 工具能辅助到什么程度：** 很高；可辅助顾虑库、场景句、排版版本、标题变体、触
Q2-内容类型种子/通用类.md,2,md_heading,4. `training_material`（培训物料 / 员工 / 加盟商培训内容）,348,60,**北极星：** 看完以后，不是“觉得讲得不错”，而是**下次真碰到场景时，脑子里会自动跳出正确动作**。  ---
Q2-内容类型种子/通用类.md,3,md_heading,主流玩法（已被用烂）,354,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：PPT 朗读式培训,356,85,一页一页把制度、流程、标准念给员工听。 **为什么烂：** 员工并不是不会读字，而是无法把抽象条款转成现场动作。 **表达元素：** 大段文字、截图、口播、顺序讲解。
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：标准答案式话术灌输,362,90,直接发“接待话术”“异议处理话术”，要求背。 **为什么烂：** 真实门店不是填空题；顾客语气、时机、关系都在变。 **表达元素：** 话术卡、问答模板、统一口径、无情境差异。
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：长视频一次讲完,368,107,把开店流程、陈列规则、产品知识、服务标准一次讲 20 分钟。 **为什么烂：** 前线员工没有那么完整的注意力窗口，也很难在实际工作时回忆长内容。 **表达元素：** 长时长、单向输入、缺少复习节点
Q2-内容类型种子/通用类.md,3,md_heading,进阶玩法（少数高手在用）,376,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：分支情境训练,378,446,给员工一个真实场景：“顾客说太贵”“顾客想退换”“顾客进门只看看不说话”，然后给 2 到 3 个应对选项，选完立刻反馈。 **为什么更高级：** 情境训练的价值在于“先让你做判断，再告诉你为什么”；
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：一分钟 Do / Don’t,386,266,同一个动作拍两遍：一遍错，一遍对。比如挂衣顺序、试衣间话术、递货姿势、搭配建议。 **为什么更高级：** 因为它把抽象标准变成视觉对照。FLOWSPARKS 的微学习示例里，checklist、st
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：班前微教练,393,312,不是总部发课，而是店长拍 40 秒短视频：“今天主推这件针织，重点不是保暖，是让顾客理解它不扎；记得先让顾客摸袖口。” **为什么更高级：** 它把培训从“课程”变成“工作流中的即时提醒”。Pand
Q2-内容类型种子/通用类.md,3,md_heading,突破性玩法（还没人这么干，但可能成立）,402,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：**“错误先发生，再倒回去重来”**,404,359,原创设想。 视频一开头先给员工看一个小事故：顾客问“这个会不会显胯”，店员立刻回答“不会不会，特别显瘦”，顾客表情立刻冷掉。画面停住，字幕不是“错误示范”，而是“问题不是你说错，是你说太快”。然后倒
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：**“班前 5 分钟连续剧”**,414,442,原创设想。 不要做一堆散课，而是做一个连载人物：新来的小陈、老店员阿琳、挑剔型顾客、犹豫型顾客。每一集只解决一个问题：怎么接第一句、怎么推进试衣、怎么处理“我再看看”、怎么做连带不冒犯。每集 60
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：**“神秘顾客回放，但素材来自自己店里真实片段”**,424,478,原创设想。 不是专业 mystery shopper，也不是高成本暗拍。做法是：用员工自己拍的日常门店片段、收银台附近公开可拍画面、试衣间外陈列整理片段，剪成“如果我是顾客，我会在这里感到什么？”
Q2-内容类型种子/通用类.md,3,md_heading,服装行业垂直加成,436,235,培训物料在服装行业最容易被误做成“品牌词典 + 卖点手册”，其实真正高价值的，是把培训内容做成**可调用动作**：怎么问顾虑、怎么判断体型关注点、怎么拿第二件进试衣间、怎么把“喜欢但犹豫”往前推进一
Q2-内容类型种子/通用类.md,3,md_heading,一定不行的玩法,444,115,* 把培训物料做成消费者内容，追求“好看”多于“会做” * 全是正确答案，没有错误拆解 * 一次讲太多，把员工当 U 盘 * 只发文字 SOP，不给动作画面 * 假设员工“记不住是因为不认真”，而不
Q2-内容类型种子/通用类.md,3,md_heading,制作难度判断,454,129,* **难度档位：** 低到中 * **适合品牌：** 连锁品牌、加盟体系最适合；单店也非常值得做 * **AI 工具能辅助到什么程度：** 很高；可辅助拆动作、写错因、生成场景分支、做知识检查题、
Q2-内容类型种子/通用类.md,2,md_heading,5. `emotion_expression`（情绪表达 / 情绪共鸣 / 共情类内容）,462,53,**北极星：** 观众看完后，心里不是“这句话真会写”，而是**“这感觉你居然也知道。”**  ---
Q2-内容类型种子/通用类.md,3,md_heading,主流玩法（已被用烂）,468,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：怼脸独白 + 伤感 BGM,470,107,创作者对镜头说“成年人崩溃就在一瞬间”“有时候不是累，是没人懂”。 **为什么烂：** 话可能没错，但太直接了；观众不是被理解，是被结论砸到。 **表达元素：** 怼脸、口播、emo 音乐、黑白滤镜
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：鸡汤卡片体,476,83,一张图配一段文字：“允许自己慢一点”“你已经很棒了”。 **为什么烂：** 这些话太正确，正确到失去辨识度。 **表达元素：** 纯文字、背景图、抚慰句、泛情绪。
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：哭腔讲故事,482,100,把情绪表达等同于“情绪外放”，要么哭，要么喊。 **为什么烂：** 情绪共鸣并不等于情绪表演；很多人真正被击中的，是压着没说的部分。 **表达元素：** 强烈表情、停顿抽泣、戏剧化配乐。  ---
Q2-内容类型种子/通用类.md,3,md_heading,进阶玩法（少数高手在用）,490,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：不讲情绪，讲物证,492,212,情绪不是被说出来，而是被看见：一直没拆的快递、下班后没脱的工牌、沙发边歪着的鞋、挂在椅背上的外套。 **为什么更高级：** 因为观众会自己把情绪补全。品牌故事研究里一个核心点就是：真正留下来的内容，
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：关系映照,499,167,不是一个人对镜头说难过，而是两个人之间一个很小的动作：妈妈把外套搭到你椅背上、同事把你忘在店里的水杯递过来、伴侣帮你把衣服从沙发移到床边。 **为什么更高级：** 情绪不是自我宣讲，而是在关系里被照
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：沉默叙事,506,191,整条内容没有一句“我很累”“我很委屈”，只有呼吸、走路、拉拉链、关门、坐下的声音。 **为什么更高级：** 时尚与品牌内容早就有把情绪和产品放进短片叙事的传统；Vogue 的 Fashion Fil
Q2-内容类型种子/通用类.md,3,md_heading,突破性玩法（还没人这么干，但可能成立）,515,0,
Q2-内容类型种子/通用类.md,4,md_heading,玩法 1：**“一件衣服替我说完今天没说出口的话”**,517,379,原创设想。 镜头从回家开始。主角一句话不说，只是把外套从肩上慢慢脱下来，搭在椅背上，过一会儿又拿起来抱在怀里坐着。背景只有电饭煲跳闸声、楼下车声、微信提示音但不看。字幕极少，只在最后出现一行：“今天
Q2-内容类型种子/通用类.md,4,md_heading,玩法 2：**“不是我在讲情绪，是空间在替我呼吸”**,527,322,原创设想。 固定机位，连续 35 秒，不剪。主角回到店里或家里，先站着不动，然后把包放下，把头发扎起来，再把衣架上一件衣服扶正，最后坐下。全片没有表情特写，甚至不一定拍脸。声音只有空调、布料、外面的
Q2-内容类型种子/通用类.md,4,md_heading,玩法 3：**“情绪不是悲伤，是被关系轻轻扶了一下”**,537,316,原创设想。 整条内容只拍一个小动作：你试衣服出来没说话，妈妈顺手帮你把后领翻正；你下班坐着发呆，同事把你的工牌摘下来；你在店里收尾，朋友把你留在椅背上的外套披回你身上。前面 25 秒都没有字幕，最后
Q2-内容类型种子/通用类.md,3,md_heading,服装行业垂直加成,549,203,情绪表达类内容，服装行业最大未开发机会，不是再拍“穿搭治愈系”，而是把服装当作**情绪的接口**： 不是“这件针织很温柔”，而是“有些人会把外套留在你椅背上”； 不是“这件衬衫很有氛围”，而是“你今
Q2-内容类型种子/通用类.md,3,md_heading,一定不行的玩法,558,97,* 金句太满，像朋友圈文案库 * 情绪全靠哭腔和悲伤音乐推 * 明明很细腻的情绪，非要解释得很清楚 * 服装内容硬蹭情绪，衣服和情绪毫无关系 * 为了“共鸣”故意夸大痛苦，反而失真  ---
Q2-内容类型种子/通用类.md,3,md_heading,制作难度判断,568,134,* **难度档位：** 中 * **适合品牌：** 有人格的小品牌、主理人品牌、单店店主特别适合；大品牌要谨慎，避免空洞 * **AI 工具能辅助到什么程度：** 可辅助字幕减法、物证清单、节奏脚本
Q2-内容类型种子/通用类compass.md,1,md_heading,笛语/DIYU: Fashion content creative playbook across Chinese social media,1,708,**The most overused fashion content formats on Chinese social platforms share a single flaw: they t
Q2-内容类型种子/通用类compass.md,2,md_heading,1. Product review (产品测评): from haul parades to wardrobe archaeology,7,0,
Q2-内容类型种子/通用类compass.md,3,md_heading,The mainstream formats everyone copies,9,1351,The clothing try-on review space on 小红书 and 抖音 is dominated by **seven overused formats** that feel
Q2-内容类型种子/通用类compass.md,3,md_heading,Advanced creators who elevated the format,15,1746,**@垫底辣孩 (抖音)** represents the highest-documented creative achievement in this space. This Shenzhen
Q2-内容类型种子/通用类compass.md,3,md_heading,Breakthrough approaches for product review,23,2176,"**Silent narrative try-on (无声叙事试穿)** [Creative proposal]: No voiceover, no trending BGM. Only ambie"
Q2-内容类型种子/通用类compass.md,2,md_heading,"2. Store daily (门店日常): the store as stage, not catalog",35,0,
Q2-内容类型种子/通用类compass.md,3,md_heading,Why most store content gets ignored,37,908,"The dominant store content formats treat social media as a product catalog. **""Today's sales record"
Q2-内容类型种子/通用类compass.md,3,md_heading,Store accounts that cracked the code,43,1690,"**@岳老板 (抖音, 14M followers)** sells suits but creates content of himself doing absurd things in form"
Q2-内容类型种子/通用类compass.md,3,md_heading,Breakthrough approaches for store daily,51,2895,"**Silent observation / ambient store documentary (无解说氛围纪实)** [Creative proposal]: No narration, no"
Q2-内容类型种子/通用类compass.md,2,md_heading,3. Product copy (通用产品文案): from adjective stacking to voice architecture,65,0,
Q2-内容类型种子/通用类compass.md,3,md_heading,The copy that all sounds the same,67,969,"Fashion product copy on Chinese e-commerce has collapsed into a narrow template ecosystem. The **""h"
Q2-内容类型种子/通用类compass.md,3,md_heading,Brands that write differently,73,1458,**NEIWAI (内外)** is widely recognized in Chinese advertising circles as the metaphor master. For a s
Q2-内容类型种子/通用类compass.md,3,md_heading,Breakthrough copy approaches,81,1723,**Poetry-format product descriptions** [Documented real case]: Taobao store 绽放 replaced standard de
Q2-内容类型种子/通用类compass.md,2,md_heading,4. Training material (培训物料): from PowerPoint purgatory to reality-show learning,93,0,
Q2-内容类型种子/通用类compass.md,3,md_heading,Why employees skip training content,95,658,The standard corporate training video in China's fashion industry follows a rigid pattern: PPT录屏 +
Q2-内容类型种子/通用类compass.md,3,md_heading,Platforms and companies innovating training,99,1897,**Microlearning (微课) is now validated at scale.** 伊利集团's Global Talent Development Center uses 魔珐有言
Q2-内容类型种子/通用类compass.md,3,md_heading,Breakthrough approaches for training,109,2362,"**Reality show format — ""神秘顾客"" challenge (Mystery Shopper)** [Creative proposal]: Old employees pla"
Q2-内容类型种子/通用类compass.md,2,md_heading,5. Emotion expression (情绪表达): silence as the loudest signal,131,0,
Q2-内容类型种子/通用类compass.md,3,md_heading,Manufactured sentimentality has saturated the market,133,1121,"The dominant emotional content format on 抖音 is described precisely: ""鸡汤类视频是目前服饰类账号采用最多的内容形式 — 10秒的人"
Q2-内容类型种子/通用类compass.md,3,md_heading,Creators achieving genuine emotional resonance,139,1398,"**@冷少 (抖音)** fuses Wong Kar-wai color grading with absurdist comedy: warm tones, grain, slow dialog"
Q2-内容类型种子/通用类compass.md,3,md_heading,Breakthrough approaches for emotional content,147,2702,"**Silent narrative is a documented global megatrend**, not just a proposal. Data shows **85% of soc"
Q2-内容类型种子/通用类compass.md,2,md_heading,Cross-cutting techniques: the 1-person-1-phone creative toolkit,161,0,
Q2-内容类型种子/通用类compass.md,3,md_heading,International brands proving low-budget works,163,1520,**Jacquemus** demonstrates that founder-as-content is the most powerful format: Simon Porte Jacquem
Q2-内容类型种子/通用类compass.md,3,md_heading,Phone-executable cinematic techniques,171,1444,Documentary filmmaking adapts directly to phone. **Observational filming**: prop phone against wall
Q2-内容类型种子/通用类compass.md,3,md_heading,The anti-aesthetic advantage,185,818,"The documented trend is clear. Billo's August 2025 report confirms: ""The best fashion ads continue"
Q2-内容类型种子/通用类compass.md,2,md_heading,Clothing as emotional medium: the untapped creative frontier,191,1375,"Across all five content types, the highest-performing content shares one insight: **clothing is not"
Q2-内容类型种子/通用类compass.md,2,md_heading,Conclusion: what 笛语/DIYU should build differently,199,1255,The research reveals that the Chinese fashion content ecosystem has reached **peak template saturat
Q2-内容类型种子/通用类deep-research-report.md,1,md_heading,笛语通用类五种内容类型的表达载体形态探索,1,0,
Q2-内容类型种子/通用类deep-research-report.md,2,md_heading,product_review 产品测评,3,5367,**北极星：** 观众看完后心里要发生的是——“我已经把风险看清了：这件衣服适不适合我、值不值、怎么买最不踩坑；我也愿意相信这个人/这家店说的话。”  **主流玩法（已被用烂）**  **玩法：开箱
Q2-内容类型种子/通用类deep-research-report.md,2,md_heading,store_daily 门店日常,108,3849,**北极星：** 观众看完后心里要发生的是——“这家店是真实在运转的、有人味、有标准；我甚至愿意走进去/愿意交付我的钱与信任。”  **主流玩法（已被用烂）**  **玩法：开门打卡式流水账**
Q2-内容类型种子/通用类deep-research-report.md,2,md_heading,product_copy_general 通用产品文案,197,3460,**北极星：** 观众看完后心里要发生的是——“我一下就懂了：它解决我哪一个具体场景/身体感受/身份表达；而且我愿意把它加入我的生活。”  **主流玩法（已被用烂）**  **玩法：形容词三连+感叹
Q2-内容类型种子/通用类deep-research-report.md,2,md_heading,training_material 培训物料,295,3580,**北极星：** 员工/加盟商看完后心里要发生的是——“我不困；我知道下一班/下一单怎么做；我能记住关键点；我愿意照做，因为它省事、清楚、能让我少背锅。”  **主流玩法（已被用烂）**  **玩法
Q2-内容类型种子/通用类deep-research-report.md,2,md_heading,emotion_expression 情绪表达,392,3516,**北极星：** 观众看完后心里要发生的是——“我被看见了；我愿意把自己的情绪放出来（点赞/评论/转发/收藏）；我对这个人/这个品牌产生更深层的情感连接。”  **主流玩法（已被用烂）**  **玩
Q4-人设种子/_index.md,1,md_heading,Q4 人设交付物模板索引,1,175,> **位置：** `docs/planning/人设交付物模板/` > **创建日期：** 2026-04-15 > **对应路线图问题：** Q4 — 品牌首批默认启用几套人设 > **本工作区
Q4-人设种子/_index.md,2,md_heading,1. Q4 主裁决稿是唯一业务口径入口,10,409,[phase-3-Q4-品牌首批默认启用几套人设.md](../phase-3-Q4-品牌首批默认启用几套人设.md) — 本工作区唯一的正式裁决文档。所有口径冻结、命名选定、范围声明、冷启动产物清
Q4-人设种子/_index.md,2,md_heading,2. 三套 Persona 卡片 + RoleProfile 清单是对象真源,18,550,- [phase-3-Q4-首批Persona-RoleProfile清单.md](phase-3-Q4-首批Persona-RoleProfile清单.md) — 1 个 `FounderProf
Q4-人设种子/_index.md,2,md_heading,3. 矩阵 / 素材 / 参数是功能支撑文档,27,485,- [phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md](phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md)
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,1,md_heading,Persona × ContentType × Platform 兼容矩阵,1,970,> **文档性质：** 兼容矩阵（候选 v0.1） > **创建日期：** 2026-04-15 > **所属问题：** Q4 > **承接上游：** > - [phase-3-Q4-品牌首批默认启
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,2,md_heading,零、本文件解决什么问题,20,527,前 3 份 Q4 产物已经回答了：  - Q4 冷启动阶段要启用哪几层对象 - 首批有哪些 `Persona`（人设）和 `RoleProfile`（岗位画像） - 三套通用 `Persona`（人
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,2,md_heading,一、本稿的正式对象与真源分层,43,153,本稿承接 4 类正式对象：  - `Persona`（人设） - `ContentType`（内容类型） - `PlatformTone`（平台语调）— 公域分发位规范（承接 Q3 v1 真源） -
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,3,md_heading,1.1 真源分层原则（正式冻结）,52,102,"本稿**严格承接 [Q4 裁决稿 §3.1](../phase-3-Q4-品牌首批默认启用几套人设.md) 的 ""一层真源 + 一层派生视图"" 冻结口径**：  > **一层真源 + 一层派生视图*"
