source_md,heading_path,heading_level,body_length,coverage_status,covered_by_evidence
Q4-人设种子/phase-3-Q4-参数级填充清单.md,一、Q4 参数分层总览,2,1080,covered_by_quote_in_md,EV-KP-product_attribute-persona-six-field-shell
Q4-人设种子/phase-3-Q4-参数级填充清单.md,二、对象层参数清单,2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,2.1 品牌唯一层对象,3,588,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,2.2 通用 Persona 对象,3,415,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,2.3 RoleProfile 对象,3,601,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,三、字段层参数清单,2,338,covered_by_parent_anchor,EV-KP-product_attribute-persona-six-field-shell(anchor)
Q4-人设种子/phase-3-Q4-参数级填充清单.md,3.1 `store_operator`（门店经营者）,3,566,covered_by_parent_anchor,EV-KP-product_attribute-persona-six-field-shell(anchor-descendant)
Q4-人设种子/phase-3-Q4-参数级填充清单.md,3.2 `styling_advisor`（穿搭顾问）,3,511,covered_by_parent_anchor,EV-KP-product_attribute-persona-six-field-shell(anchor-descendant)
Q4-人设种子/phase-3-Q4-参数级填充清单.md,3.3 `product_professional`（商品专业者）,3,510,covered_by_parent_anchor,EV-KP-product_attribute-persona-six-field-shell(anchor-descendant)
Q4-人设种子/phase-3-Q4-参数级填充清单.md,3.4 `FounderProfile`（创始人画像）字段,3,521,covered_by_parent_anchor,EV-KP-product_attribute-persona-six-field-shell(anchor-descendant)
Q4-人设种子/phase-3-Q4-参数级填充清单.md,四、关系层参数清单,2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,4.1 `RoleProfile → Persona`（岗位画像挂接人设）,3,550,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,4.2 `Persona × ContentType`（人设 × 内容类型）— Q4 唯一新建关系真源,3,617,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,4.3 平台维度关系（不在 Q4 新建）,3,366,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,五、派生层参数清单（不写入图谱）,2,163,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,5.1 派生视图轴,3,565,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,5.2 派生公式（已冻结）,3,612,covered_by_quote_in_md,EV-KP-product_attribute-compatible-with-edge-properties
Q4-人设种子/phase-3-Q4-参数级填充清单.md,5.3 运营展示档（已冻结）,3,212,covered_by_quote_in_md,EV-KP-service_judgment-platform-derivation-not-source
Q4-人设种子/phase-3-Q4-参数级填充清单.md,5.4 强规则（冷启动唯一硬约束）,3,97,covered_by_quote_in_md,EV-KP-service_judgment-frontline-cover-public-and-private
Q4-人设种子/phase-3-Q4-参数级填充清单.md,六、素材与字段的回填关系清单,2,94,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,6.1 岗位素材 → Persona 字段,3,535,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,6.2 岗位素材 → 兼容矩阵真源边,3,258,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,6.3 岗位素材 → 后续 Q,3,215,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,七、责任划分与接力清单,2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,7.1 内容运营侧,3,272,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,7.2 知识工程侧,3,185,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,7.3 技术实现侧,3,399,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,7.4 品牌 / 业务专家侧,3,178,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,"八、当前""已冻结 / 候选 / 待补""总表",2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,8.1 已冻结（Frozen）,3,986,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,8.2 候选待填（Candidate）,3,350,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,8.3 待补证 / 待后续 Q 承接（Pending）,3,497,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,九、本稿结论,2,1063,uncovered,
Q4-人设种子/phase-3-Q4-参数级填充清单.md,范围约束（本稿明确不做）,3,298,covered_by_parent_anchor,EV-KP-service_judgment-platform-derivation-not-source(anchor)
Q4-人设种子/phase-3-Q4-参数级填充清单.md,本轮 Q4 产物进度（最终）,3,807,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,首批 Persona / RoleProfile（人设 / 岗位画像）清单,1,338,covered_by_quote_in_md,EV-KP-training_unit-roleprofile-not-speaking-shell
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,零、这份清单解决什么问题,2,306,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,一、当前清单的分层原则,2,15,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,1.1 品牌唯一层（Brand-Unique Layer，品牌唯一层）,3,353,covered_by_quote_in_md,EV-KP-training_unit-founder-profile-brand-unique-layer
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,1.2 通用可复用层（Reusable Persona Layer，可复用人设层）,3,295,covered_by_quote_in_md,EV-KP-service_judgment-private-outlet-needs-sales-associate-base
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,二、品牌唯一层清单,2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,2.1 `FounderProfile`（创始人画像）,3,640,covered_by_parent_anchor,EV-KP-training_unit-founder-profile-brand-unique-layer(anchor)
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,说明,4,335,covered_by_quote_in_md,EV-KP-training_unit-founder-profile-soft-use-no-rename
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,三、通用 Persona（人设）清单,2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,3.1 `store_operator`（门店经营者）,3,476,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,3.2 `styling_advisor`（穿搭顾问）,3,417,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,3.3 `product_professional`（商品专业者）,3,521,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,四、首批 RoleProfile（岗位画像）清单,2,168,covered_by_quote_in_md,EV-KP-training_unit-roleprofile-not-speaking-shell
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.1 `store_manager`（门店店长）,3,172,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.2 `warehouse_supervisor`（仓库主管）,3,181,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.3 `sales_associate`（门店店员 / 导购）,3,188,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.4 `designer`（设计师）,3,173,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.5 `sample_worker`（样衣工）,3,177,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.6 `design_director`（设计总监）,3,183,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,4.7 `merchandising_director`（商品总监）,3,198,covered_by_quote_in_md,EV-KP-training_unit-founder-profile-brand-unique-layer
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,五、首批挂接总表,2,987,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,六、为什么清单要这样组织,2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,"6.1 为什么不是""一岗位一人设""",3,192,covered_by_quote_in_md,EV-KP-training_unit-persona-vs-roleprofile-layering
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,6.2 为什么 `sales_associate`（门店店员 / 导购）必须补进首批 7 个岗位,3,325,covered_by_quote_in_md,EV-KP-service_judgment-private-outlet-needs-sales-associate-base
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,6.3 为什么 `FounderProfile`（创始人画像）不进清单编号体系,3,195,covered_by_parent_anchor,EV-KP-training_unit-founder-profile-brand-unique-layer(anchor)
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,七、本清单对后续产物的影响,2,31,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,7.1 人设卡片 × N（下一轮补）,3,380,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,7.2 《Persona × ContentType × Platform 兼容矩阵》,3,257,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,7.3 《首批岗位知识素材清单》（下一轮补）,3,100,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,7.4 《参数级填充清单：Q4 部分》（下一轮补）,3,74,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,八、本稿结论,2,53,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,品牌唯一层（1 个）,3,61,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,三套通用 Persona（3 个）,3,85,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,首批 7 个 RoleProfile,3,338,uncovered,
Q4-人设种子/phase-3-Q4-首批Persona-RoleProfile清单.md,总结,3,211,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批岗位知识素材清单,1,729,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,零、本文件解决什么问题,2,480,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,一、本稿范围与边界,2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,1.1 本稿覆盖的正式对象,3,323,covered_by_quote_in_md,EV-KP-training_unit-cold-start-role-priority-frontline
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,1.2 本稿不覆盖什么,3,252,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,1.3 本稿与后续文档的关系,3,108,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,二、冷启动阶段的统一采集原则,2,33,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,"2.1 先收""岗位真的会发生什么""，不先收""岗位应该说什么""",3,173,covered_by_quote_in_md,EV-KP-training_unit-collect-real-action-before-script
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,2.2 一条岗位知识至少要能落到 3 类字段,3,289,covered_by_quote_in_md,EV-KP-training_unit-collect-failure-not-only-success
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,"2.3 先收""高频、可复用、可对照""的素材",3,99,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,"2.4 素材必须带""证据形态""",3,151,covered_by_quote_in_md,EV-KP-training_unit-evidence-shape-four-types
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,"2.5 先收""失败 / 犹豫 / 卡住""，不要只收""做得好""",3,168,covered_by_quote_in_md,EV-KP-training_unit-collect-failure-not-only-success
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,2.6 一岗至少准备 5 类素材,3,206,covered_by_quote_in_md,EV-KP-training_unit-role-material-five-kinds-minimum
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,三、首批 7 个岗位的素材清单,2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,3.1 `store_manager`（门店店长）,3,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,50,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,426,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,推荐证据来源,4,62,covered_by_quote_in_md,EV-KP-training_unit-collect-failure-not-only-success
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批最少要拿到的 3 个硬证据,4,53,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,3.2 `warehouse_supervisor`（仓库主管）,3,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,52,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,377,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,推荐证据来源,4,43,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批最少要拿到的 3 个硬证据,4,62,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,3.3 `sales_associate`（门店店员 / 导购）,3,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,185,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,444,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,推荐证据来源,4,60,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批最少要拿到的 3 个硬证据,4,63,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,3.4 `designer`（设计师）,3,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,58,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,354,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,推荐证据来源,4,50,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批最少要拿到的 3 个硬证据,4,70,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,3.5 `sample_worker`（样衣工）,3,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,64,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,339,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,推荐证据来源,4,48,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批最少要拿到的 3 个硬证据,4,61,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,3.6 `design_director`（设计总监）,3,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,58,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,329,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,推荐证据来源,4,45,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批最少要拿到的 3 个硬证据,4,78,covered_by_quote_in_md,EV-KP-training_unit-cold-start-role-priority-frontline
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,3.7 `merchandising_director`（商品总监）,3,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,角色定位,4,62,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,冷启动必须准备的素材,4,387,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,推荐证据来源,4,56,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,首批最少要拿到的 3 个硬证据,4,79,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,四、首批采集优先级建议,2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,4.1 P0（第一轮必须先拿到）,3,112,covered_by_quote_in_md,EV-KP-training_unit-cold-start-role-priority-frontline
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,为什么是这 4 个先行,4,222,covered_by_parent_anchor,EV-KP-training_unit-cold-start-role-priority-frontline(anchor-descendant)
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,4.2 P1（第二轮补齐）,3,91,covered_by_parent_anchor,EV-KP-training_unit-cold-start-role-priority-frontline(anchor)
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,为什么放到第二轮,4,86,covered_by_parent_anchor,EV-KP-training_unit-cold-start-role-priority-frontline(anchor-descendant)
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,五、统一采集模板（字段占位）,2,517,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,为什么要统一这套采集模板,3,125,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,六、本稿与后续文档的衔接关系,2,0,exempt_short_section,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,6.1 对《参数级填充清单：Q4 部分》的输入,3,79,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,6.2 对种子数据准备的输入,3,159,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,6.3 对后续人设真实性的输入,3,252,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,七、本稿结论,2,466,uncovered,
Q4-人设种子/phase-3-Q4-首批岗位知识素材清单.md,本轮 Q4 产物进度,3,430,uncovered,
Q7Q12-搭配陈列业务包/商品与属性基础包.md,6.1 首批必须纳入的商品母类 Category（分类）,3,27,exempt_short_section,
Q7Q12-搭配陈列业务包/商品与属性基础包.md,7 个主母类,2,249,covered_by_quote_in_md,EV-KP-product_attribute-core-category-7-plus-3
Q7Q12-搭配陈列业务包/商品与属性基础包.md,3 个扩展母类,2,89,covered_by_quote_in_md,EV-KP-product_attribute-core-category-7-plus-3
Q7Q12-搭配陈列业务包/商品与属性基础包.md,6.2 每个母类的关键决策属性 Attribute（属性）,3,1272,covered_by_quote_in_md,EV-KP-product_attribute-shared-6-decision-dims
Q7Q12-搭配陈列业务包/商品与属性基础包.md,6.3 必须收敛的统一术语,3,537,covered_by_quote_in_md,EV-KP-product_attribute-synonym-convergence
Q7Q12-搭配陈列业务包/商品与属性基础包.md,6.4 哪些属性会真正改变搭配结论,3,189,covered_by_quote_in_md,EV-KP-product_attribute-decision-level-hard-vs-high
Q7Q12-搭配陈列业务包/商品与属性基础包.md,6.5 哪些属性会改变陈列方式,3,196,covered_by_quote_in_md,EV-KP-display_rule-attribute-driven-display
Q7Q12-搭配陈列业务包/商品与属性基础包.md,6.6 哪些字段只是展示字段，不进入首轮决策,3,199,covered_by_quote_in_md,EV-KP-product_attribute-display-only-fields
Q7Q12-搭配陈列业务包/商品与属性基础包.md,6.7 Collection（系列） 的正式口径,3,122,covered_by_quote_in_md,EV-KP-product_attribute-collection-cold-start-scope
Q7Q12-搭配陈列业务包/商品与属性基础包.md,6.8 建议落盘字段（最小闭环）,3,472,uncovered,
Q7Q12-搭配陈列业务包/培训与纠错包.md,一、对象定位,2,0,exempt_short_section,
Q7Q12-搭配陈列业务包/培训与纠错包.md,1.1 正式对象,3,190,uncovered,
Q7Q12-搭配陈列业务包/培训与纠错包.md,1.2 本包解决什么问题,3,57,covered_by_quote_in_md,EV-KP-training_unit-microlearning-not-long-course
Q7Q12-搭配陈列业务包/培训与纠错包.md,二、训练原则,2,0,exempt_short_section,
Q7Q12-搭配陈列业务包/培训与纠错包.md,2.1 训练不是讲完，是可调用,3,169,covered_by_quote_in_md,EV-KP-training_unit-microlearning-not-long-course
Q7Q12-搭配陈列业务包/培训与纠错包.md,2.2 先练高频高损失，不练大全,3,79,covered_by_quote_in_md,EV-KP-training_unit-microlearning-not-long-course
Q7Q12-搭配陈列业务包/培训与纠错包.md,2.3 先教会，再教快,3,25,exempt_short_section,
Q7Q12-搭配陈列业务包/培训与纠错包.md,2.4 标准动作和判断力必须拆开,3,59,covered_by_quote_in_md,EV-KP-training_unit-standard-action-vs-judgment-skill
Q7Q12-搭配陈列业务包/培训与纠错包.md,2.5 培训完成的标志不是“看过”，而是“现场能复现”,3,0,exempt_short_section,
Q7Q12-搭配陈列业务包/培训与纠错包.md,三、培训单元统一结构,2,383,uncovered,
Q7Q12-搭配陈列业务包/培训与纠错包.md,四、冷启动首批训练分层,2,201,uncovered,
Q7Q12-搭配陈列业务包/培训与纠错包.md,五、首批高频接客场景,2,1150,covered_by_quote_in_md,EV-KP-training_unit-customer-first-look-judgment
Q7Q12-搭配陈列业务包/培训与纠错包.md,六、新人最常犯的 10 类搭配错误,2,764,covered_by_quote_in_md,EV-KP-training_unit-styling-error-top-priority-eight
Q7Q12-搭配陈列业务包/培训与纠错包.md,七、陈列最常犯的 10 类错误,2,727,uncovered,
Q7Q12-搭配陈列业务包/培训与纠错包.md,八、首批高频库存救场错误,2,449,covered_by_quote_in_md,EV-KP-training_unit-substitution-honest-disclosure
Q7Q12-搭配陈列业务包/培训与纠错包.md,九、哪些错误优先级最高,2,344,uncovered,
Q7Q12-搭配陈列业务包/培训与纠错包.md,十、哪些内容适合教标准动作，哪些必须教判断力,2,31,exempt_short_section,
Q7Q12-搭配陈列业务包/培训与纠错包.md,10.1 适合教 standard_action（标准动作） 的内容,3,144,covered_by_quote_in_md,EV-KP-training_unit-priority-by-impact-frequency-trust
Q7Q12-搭配陈列业务包/培训与纠错包.md,10.2 必须教 judgment_skill（判断力） 的内容,3,172,uncovered,
Q7Q12-搭配陈列业务包/培训与纠错包.md,十一、培训完成后，现场怎么验收,2,624,covered_by_quote_in_md,EV-KP-training_unit-on-floor-four-layer-assessment
Q7Q12-搭配陈列业务包/培训与纠错包.md,十二、首批培训触发规则,2,165,covered_by_quote_in_md,EV-KP-training_unit-auto-trigger-rules
Q7Q12-搭配陈列业务包/培训与纠错包.md,十三、首批岗位挂接,2,258,covered_by_quote_in_md,EV-KP-training_unit-role-binding-frontline-priority
Q7Q12-搭配陈列业务包/培训与纠错包.md,十四、首批训练单元清单,2,172,uncovered,
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,一、正式定位,2,165,uncovered,
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,二、正式范围,2,374,uncovered,
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,三、正式采集与入库原则,2,507,uncovered,
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,四、正式内容结构,2,226,uncovered,
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,五、7 个岗位的正式收口,2,3399,covered_by_quote_in_md,EV-KP-training_unit-store-manager-rhythm-first
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,六、对你提出的 5 个必答问题，正式回答,2,723,uncovered,
Q7Q12-搭配陈列业务包/岗位手感与一线判断包.md,七、正式用途边界,2,308,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,一、对象定位,2,0,exempt_short_section,
Q7Q12-搭配陈列业务包/库存与替代包.md,1.1 正式对象,3,141,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,1.2 本包解决的问题,3,87,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,二、核心原则,2,0,exempt_short_section,
Q7Q12-搭配陈列业务包/库存与替代包.md,2.1 先保成交成立，再保相似度,3,159,covered_by_quote_in_md,EV-KP-inventory_rescue-customer-priority-six-axes
Q7Q12-搭配陈列业务包/库存与替代包.md,2.2 救场不等于糊弄,3,100,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,2.3 不能让库存事实晚于推荐动作,3,106,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,三、库存状态清单,2,1386,covered_by_quote_in_md,EV-KP-inventory_rescue-hard-block-five-conditions
Q7Q12-搭配陈列业务包/库存与替代包.md,四、硬拦截与软替代,2,35,exempt_short_section,
Q7Q12-搭配陈列业务包/库存与替代包.md,4.1 hard_block（硬拦截）,3,331,covered_by_quote_in_md,EV-KP-inventory_rescue-hard-block-five-conditions
Q7Q12-搭配陈列业务包/库存与替代包.md,4.2 soft_substitute（软替代）,3,220,covered_by_quote_in_md,EV-KP-inventory_rescue-soft-substitute-four-paths
Q7Q12-搭配陈列业务包/库存与替代包.md,五、替代优先级矩阵,2,42,exempt_short_section,
Q7Q12-搭配陈列业务包/库存与替代包.md,5.1 接客优先级,3,185,covered_by_parent_anchor,EV-KP-inventory_rescue-customer-priority-six-axes(anchor)
Q7Q12-搭配陈列业务包/库存与替代包.md,5.2 陈列优先级,3,168,covered_by_quote_in_md,EV-KP-inventory_rescue-display-priority-five-axes
Q7Q12-搭配陈列业务包/库存与替代包.md,5.3 培训优先级,3,102,covered_by_quote_in_md,EV-KP-inventory_rescue-shallow-vs-deep-sensing
Q7Q12-搭配陈列业务包/库存与替代包.md,六、断码场景规则,2,26,exempt_short_section,
Q7Q12-搭配陈列业务包/库存与替代包.md,6.1 还能继续卖的场景,3,132,covered_by_quote_in_md,EV-KP-inventory_rescue-shallow-vs-deep-sensing
Q7Q12-搭配陈列业务包/库存与替代包.md,6.2 直接伤信任的场景,3,139,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,七、库存浅感知与深感知边界,2,36,exempt_short_section,
Q7Q12-搭配陈列业务包/库存与替代包.md,7.1 shallow_inventory_sensing（库存浅感知）,3,108,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,7.2 deep_inventory_sensing（库存深感知）,3,146,covered_by_quote_in_md,EV-KP-inventory_rescue-shallow-vs-deep-sensing
Q7Q12-搭配陈列业务包/库存与替代包.md,八、对搭配推荐的影响,2,43,exempt_short_section,
Q7Q12-搭配陈列业务包/库存与替代包.md,8.1 规则,3,150,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,8.2 执行口径,3,214,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,九、对陈列输出的影响,2,44,exempt_short_section,
Q7Q12-搭配陈列业务包/库存与替代包.md,9.1 陈列等级,3,238,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,9.2 关键纪律,3,121,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,十、对培训脚本的影响,2,70,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,10.1 首批必须挂接的培训场景,3,306,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,10.2 培训内容结构,3,133,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,十一、库存匹配结果输出结构,2,386,covered_by_quote_in_md,EV-KP-inventory_rescue-match-result-output-shape
Q7Q12-搭配陈列业务包/库存与替代包.md,十二、首批字段建议,2,303,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,十三、首批门店执行纪律,2,0,exempt_short_section,
Q7Q12-搭配陈列业务包/库存与替代包.md,13.1 三句话纪律,3,58,covered_by_parent_anchor,EV-KP-inventory_rescue-three-sentence-discipline(anchor)
Q7Q12-搭配陈列业务包/库存与替代包.md,13.2 三个禁止,3,47,exempt_short_section,
Q7Q12-搭配陈列业务包/库存与替代包.md,十四、首批派生清单,2,355,uncovered,
Q7Q12-搭配陈列业务包/库存与替代包.md,十五、最终收口,2,423,uncovered,
Q7Q12-搭配陈列业务包/搭配规则包.md,6.1 首批必须纳入的 12 条规则,3,5441,covered_by_quote_in_md,EV-KP-styling_rule-proportion-split-37
Q7Q12-搭配陈列业务包/搭配规则包.md,6.2 哪些是硬规则 hard_rule（硬规则）,3,250,covered_by_parent_anchor,EV-KP-styling_rule-proportion-split-37(anchor)
Q7Q12-搭配陈列业务包/搭配规则包.md,6.3 哪些是软建议 soft_rule（软建议）,3,139,covered_by_parent_anchor,EV-KP-styling_rule-neutral-plus-accent(anchor)
